ATTEND_RECORD_IDX,USER_IDX,ATTEND_STATUS,REG_DATE
98,1,NA,24-03-12 8:59
99,1,NL,24-03-12 18:18
100,1,NA,24-03-13 8:51
101,1,NL,24-03-13 18:06
102,1,NA,24-03-14 8:41
103,1,NL,24-03-14 18:15
104,1,NA,24-03-15 8:55
105,1,NL,24-03-15 18:20
106,1,NA,24-03-18 8:35
107,1,NL,24-03-18 18:03
108,1,NA,24-03-19 8:42
109,1,NL,24-03-19 18:17
110,1,NA,24-03-20 8:51
111,1,NL,24-03-20 18:15
112,1,NA,24-03-21 8:31
113,1,NL,24-03-21 18:17
114,1,NA,24-03-22 8:35
115,1,NL,24-03-22 18:07
116,1,NA,24-03-25 8:36
117,1,NL,24-03-25 18:10
118,1,NA,24-03-26 8:30
119,1,NL,24-03-26 18:06
120,1,NA,24-03-27 8:47
121,1,NL,24-03-27 18:12
122,1,NA,24-03-28 8:32
123,1,NL,24-03-28 18:09
124,1,NA,24-03-29 8:41
125,1,NL,24-03-29 18:09
126,1,NA,24-04-01 8:40
127,1,EL,24-04-01 16:56
128,1,NA,24-04-02 8:35
129,1,NL,24-04-02 18:25
130,1,VC,24-04-03 18:00
131,1,NA,24-04-04 8:48
132,1,NL,24-04-04 18:03
133,1,NA,24-04-05 8:35
134,1,EL,24-04-05 15:22
135,1,NA,24-04-08 8:36
136,1,EL,24-04-08 16:00
137,1,NA,24-04-09 8:51
138,1,NL,24-04-09 18:28
139,1,NA,24-04-10 8:48
140,1,NL,24-04-10 18:15
141,1,NA,24-04-11 8:34
142,1,NL,24-04-11 18:21
143,1,NA,24-04-12 8:37
144,1,NL,24-04-12 18:10
145,1,NA,24-04-15 8:55
146,1,NL,24-04-15 18:10
147,1,NA,24-04-16 8:30
148,1,EL,24-04-16 17:24
149,1,NA,24-04-17 8:51
150,1,NL,24-04-17 18:07
151,1,NA,24-04-18 8:31
152,1,NL,24-04-18 18:24
153,1,NA,24-04-19 8:50
154,1,NL,24-04-19 18:16
155,1,NA,24-04-22 8:55
156,1,NL,24-04-22 18:06
157,1,NA,24-04-23 8:48
158,1,NL,24-04-23 18:01
159,1,NA,24-04-24 8:40
160,1,NL,24-04-24 18:22
161,1,NA,24-04-25 8:42
162,1,EL,24-04-25 16:09
163,1,NA,24-04-26 8:48
164,1,NL,24-04-26 18:09
165,1,NA,24-04-29 8:41
166,1,NL,24-04-29 18:01
167,1,NA,24-04-30 8:56
168,1,OT,24-04-30 12:13
169,1,EL,24-04-30 13:13
170,1,NA,24-05-01 8:40
171,1,NL,24-05-01 18:02
172,1,NA,24-05-02 8:52
173,1,NL,24-05-02 18:02
174,1,NA,24-05-03 8:40
175,1,NL,24-05-03 18:04
176,1,NA,24-05-06 8:40
177,1,NL,24-05-06 18:07
178,1,NA,24-05-07 8:59
179,1,NL,24-05-07 18:17
180,1,NA,24-05-08 8:58
181,1,NL,24-05-08 18:19
182,1,LA,24-05-09 9:21
183,1,NL,24-05-09 18:24
184,1,NA,24-05-10 8:34
185,1,NL,24-05-10 18:25
186,1,NA,24-05-13 8:54
187,1,NL,24-05-13 18:01
188,1,NA,24-05-14 8:55
189,1,NL,24-05-14 18:23
190,1,NA,24-05-15 8:54
191,1,NL,24-05-15 18:12
192,1,NA,24-05-16 8:40
193,1,NL,24-05-16 18:21
194,1,NA,24-05-17 8:49
195,1,NL,24-05-17 18:24
196,1,NA,24-05-20 8:47
197,1,NL,24-05-20 18:12
198,1,NA,24-05-21 8:46
199,1,NL,24-05-21 18:24
200,1,VC,24-05-22 18:00
201,1,NA,24-05-23 8:44
202,1,EL,24-05-23 17:52
203,1,NA,24-05-24 8:52
204,1,NL,24-05-24 18:22
205,1,NA,24-05-27 8:35
206,1,NL,24-05-27 18:06
207,1,NA,24-05-28 8:38
208,1,NL,24-05-28 18:21
209,1,NA,24-05-29 8:58
210,1,NL,24-05-29 18:07
211,1,NA,24-05-30 8:50
212,1,NL,24-05-30 18:25
213,1,LA,24-05-31 9:11
214,1,NL,24-05-31 18:26
215,1,NA,24-06-03 8:36
216,1,NL,24-06-03 18:22
217,1,NA,24-06-04 8:52
218,1,NL,24-06-04 18:20
219,1,NA,24-06-05 8:34
220,1,NL,24-06-05 18:12
221,1,NA,24-06-06 8:39
222,1,NL,24-06-06 18:19
223,1,NA,24-06-07 8:39
224,1,EL,24-06-07 17:47
225,1,NA,24-06-10 8:44
226,1,NL,24-06-10 18:17
227,1,VC,24-06-11 18:00
228,1,NA,24-06-12 8:50
229,1,NL,24-06-12 18:12
230,1,NA,24-06-13 8:39
231,1,NL,24-06-13 18:29
232,1,NA,24-06-14 8:55
233,1,NL,24-06-14 18:27
234,1,NA,24-06-17 8:58
235,1,NL,24-06-17 18:13
236,1,NA,24-06-18 8:44
237,1,NL,24-06-18 18:03
238,1,NA,24-06-19 8:57
239,1,NL,24-06-19 18:12
240,1,NA,24-06-20 8:53
241,1,NL,24-06-20 18:11
242,1,NA,24-06-21 8:35
243,1,NL,24-06-21 18:20
244,1,NA,24-06-24 8:34
245,1,NL,24-06-24 18:27
246,1,NA,24-06-25 8:49
247,1,NL,24-06-25 18:21
248,1,NA,24-06-26 8:36
249,1,NL,24-06-26 18:19
250,1,NA,24-06-27 8:49
251,1,OT,24-06-27 14:43
252,1,EL,24-06-27 16:43
253,1,NA,24-06-28 8:32
254,1,NL,24-06-28 18:00
255,1,NA,24-07-01 8:55
256,1,NL,24-07-01 18:10
257,1,NA,24-07-02 8:56
258,1,NL,24-07-02 18:09
259,1,NA,24-07-03 8:41
260,1,NL,24-07-03 18:28
261,1,NA,24-07-04 8:54
262,1,NL,24-07-04 18:07
263,1,NA,24-07-05 8:39
264,1,NL,24-07-05 18:09
265,1,NA,24-07-08 8:39
266,1,NL,24-07-08 18:15
267,1,NA,24-07-09 8:52
268,1,NL,24-07-09 18:06
269,1,NA,24-07-10 8:49
270,1,NL,24-07-10 18:27
271,1,NA,24-07-11 8:41
272,1,NL,24-07-11 18:23
273,1,NA,24-07-12 8:41
274,1,NL,24-07-12 18:14
275,1,NA,24-07-15 8:36
276,1,NL,24-07-15 18:11
277,1,NA,24-07-16 8:30
278,1,NL,24-07-16 18:06
279,1,NA,24-07-17 8:32
280,1,NL,24-07-17 18:15
281,1,NA,24-07-18 8:45
282,1,NL,24-07-18 18:09
283,1,NA,24-07-19 8:42
284,1,NL,24-07-19 18:24
285,1,BT,24-07-22 18:00
286,1,NA,24-07-23 8:42
287,1,NL,24-07-23 18:21
288,1,NA,24-07-24 8:32
289,1,NL,24-07-24 18:25
290,1,NA,24-07-25 8:59
291,1,NL,24-07-25 18:10
292,1,NA,24-07-26 8:42
293,1,NL,24-07-26 18:20
294,1,NA,24-07-29 8:49
295,1,NL,24-07-29 18:00
296,1,NA,24-07-30 8:49
297,1,OT,24-07-30 11:54
298,1,RT,24-07-30 13:37
299,1,EL,24-07-30 15:16
300,1,NA,24-07-31 8:32
301,1,NL,24-07-31 18:12
302,1,NA,24-08-01 8:32
303,1,NL,24-08-01 18:17
304,1,NA,24-08-02 8:56
305,1,NL,24-08-02 18:02
306,1,NA,24-08-05 8:30
307,1,NL,24-08-05 18:16
308,1,NA,24-08-06 8:35
309,1,NL,24-08-06 18:23
310,1,NA,24-08-07 8:59
311,1,NL,24-08-07 18:16
312,1,NA,24-08-08 8:53
313,1,NL,24-08-08 18:04
314,1,NA,24-08-09 8:55
315,1,NL,24-08-09 18:15
316,1,NA,24-08-12 8:58
317,1,LL,24-08-12 20:01
318,1,NA,24-08-13 8:49
319,1,EL,24-08-13 16:48
320,1,NA,24-08-14 8:53
321,1,NL,24-08-14 18:03
322,1,NA,24-08-16 8:53
323,1,NL,24-08-16 18:13
324,1,NA,24-08-19 8:54
325,1,NL,24-08-19 18:09
326,1,VC,24-08-20 18:00
327,1,NA,24-08-21 8:43
328,1,NL,24-08-21 18:23
329,1,LA,24-08-22 9:15
330,1,NL,24-08-22 18:03
331,1,NA,24-08-23 8:44
332,1,NL,24-08-23 18:24
333,1,NA,24-08-26 8:45
334,1,NL,24-08-26 18:20
335,1,NA,24-08-27 8:45
336,1,NL,24-08-27 18:24
337,1,NA,24-08-28 8:57
338,1,NL,24-08-28 18:03
339,1,NA,24-08-29 8:56
340,1,NL,24-08-29 18:28
341,1,NA,24-08-30 8:59
342,1,NL,24-08-30 18:04
343,1,LA,24-09-02 9:12
344,1,NL,24-09-02 18:08
345,1,NA,24-09-03 8:57
346,1,NL,24-09-03 18:13
347,1,NA,24-09-04 8:42
348,1,NL,24-09-04 18:10
349,1,NA,24-09-05 8:34
350,1,LL,24-09-05 19:28
351,1,NA,24-09-06 8:37
352,1,LL,24-09-06 20:02
353,1,NA,24-09-09 8:41
354,1,NL,24-09-09 18:11
355,1,NA,24-09-10 8:40
356,1,EL,24-09-10 16:18
357,1,NA,24-09-11 8:55
358,1,NL,24-09-11 18:23
359,1,NA,24-09-12 8:34
360,1,NL,24-09-12 18:10
361,1,LA,24-09-13 9:22
362,1,NL,24-09-13 18:25
363,1,NA,24-09-16 8:45
364,1,LL,24-09-16 20:14
365,1,NA,24-09-17 8:35
366,1,NL,24-09-17 18:17
367,1,NA,24-09-18 8:39
368,1,NL,24-09-18 18:04
369,1,LA,24-09-19 9:24
370,1,NL,24-09-19 18:11
371,1,NA,24-09-20 8:33
372,1,NL,24-09-20 18:08
373,1,NA,24-09-23 8:44
374,1,LL,24-09-23 19:42
375,1,NA,24-09-24 8:58
376,1,NL,24-09-24 18:15
377,1,NA,24-09-25 8:33
378,1,NL,24-09-25 18:16
379,1,NA,24-09-26 8:41
380,1,NL,24-09-26 18:20
381,1,VC,24-09-27 18:00
382,1,NA,24-09-30 8:40
383,1,NL,24-09-30 18:18
384,1,NA,24-10-01 8:35
385,1,NL,24-10-01 18:11
386,1,LA,24-10-02 9:02
387,1,NL,24-10-02 18:15
388,1,LA,24-10-04 9:29
389,1,NL,24-10-04 18:04
390,1,NA,24-10-07 8:42
391,1,NL,24-10-07 18:21
392,1,NA,24-10-08 8:47
393,1,LL,24-10-08 20:11
394,1,NA,24-10-09 8:37
395,1,NL,24-10-09 18:09
396,1,NA,24-10-10 8:54
397,1,NL,24-10-10 18:00
398,1,NA,24-10-11 8:46
399,1,NL,24-10-11 18:11
400,1,LA,24-10-14 9:13
401,1,EL,24-10-14 17:58
402,1,LA,24-10-15 9:26
403,1,NL,24-10-15 18:01
404,1,NA,24-10-16 8:31
405,1,OT,24-10-16 12:05
406,1,EL,24-10-16 14:05
407,1,NA,24-10-17 8:31
408,1,EL,24-10-17 17:35
409,1,NA,24-10-18 8:44
410,1,NL,24-10-18 18:26
411,1,NA,24-10-21 8:30
412,1,EL,24-10-21 16:47
413,1,VC,24-10-22 18:00
414,1,NA,24-10-23 8:33
415,1,NL,24-10-23 18:00
416,1,NA,24-10-24 8:44
417,1,NL,24-10-24 18:00
418,1,NA,24-10-25 8:45
419,1,EL,24-10-25 16:02
420,1,NA,24-10-28 8:33
421,1,EL,24-10-28 15:04
422,1,NA,24-10-29 8:43
423,1,NL,24-10-29 18:27
424,1,NA,24-10-30 8:39
425,1,NL,24-10-30 18:23
426,1,NA,24-10-31 8:56
427,1,NL,24-10-31 18:09
428,1,NA,24-11-01 8:30
429,1,NL,24-11-01 18:17
430,1,NA,24-11-04 8:42
431,1,NL,24-11-04 18:08
432,1,NA,24-11-05 8:30
433,1,EL,24-11-05 17:24
434,1,NA,24-11-06 8:55
435,1,NL,24-11-06 18:17
436,1,NA,24-11-07 8:32
437,1,NL,24-11-07 18:16
438,1,NA,24-11-08 8:45
439,1,NL,24-11-08 18:26
440,1,NA,24-11-11 8:41
441,1,EL,24-11-11 15:27
442,1,NA,24-11-12 8:48
443,1,NL,24-11-12 18:21
444,1,NA,24-11-13 8:51
445,1,LL,24-11-13 19:02
446,1,NA,24-11-14 8:51
447,1,LL,24-11-14 20:01
448,1,NA,24-11-15 8:43
449,1,NL,24-11-15 18:14
450,1,NA,24-11-18 8:56
451,1,OT,24-11-18 12:31
452,1,EL,24-11-18 14:31
453,1,NA,24-11-19 8:47
454,1,NL,24-11-19 18:20
455,1,NA,24-11-20 8:31
456,1,NL,24-11-20 18:09
457,1,NA,24-11-21 8:42
458,1,NL,24-11-21 18:21
459,1,NA,24-11-22 8:51
460,1,NL,24-11-22 18:18
461,1,NA,24-11-25 8:46
462,1,OT,24-11-25 11:03
463,1,EL,24-11-25 13:03
464,1,LA,24-11-26 9:13
465,1,NL,24-11-26 18:05
466,1,LA,24-11-27 9:23
467,1,NL,24-11-27 18:20
468,1,NA,24-11-28 8:31
469,1,NL,24-11-28 18:05
470,1,NA,24-11-29 8:49
471,1,NL,24-11-29 18:28
472,1,NA,24-12-02 8:40
473,1,NL,24-12-02 18:19
474,1,NA,24-12-03 8:55
475,1,NL,24-12-03 18:10
476,1,NA,24-12-04 8:59
477,1,EL,24-12-04 17:09
478,1,VC,24-12-05 18:00
479,1,BT,24-12-06 18:00
480,1,NA,24-12-09 8:51
481,1,NL,24-12-09 18:14
482,1,NA,24-12-10 8:41
483,1,NL,24-12-10 18:11
484,1,NA,24-12-11 8:46
485,1,NL,24-12-11 18:09
486,1,NA,24-12-12 8:34
487,1,NL,24-12-12 18:09
488,1,NA,24-12-13 8:51
489,1,NL,24-12-13 18:12
490,1,NA,24-12-16 8:54
491,1,NL,24-12-16 18:18
492,1,NA,24-12-17 8:46
493,1,NL,24-12-17 18:04
494,1,NA,24-12-18 8:41
495,1,NL,24-12-18 18:29
496,1,NA,24-12-19 8:51
497,1,NL,24-12-19 18:09
498,1,NA,24-12-20 8:43
499,1,NL,24-12-20 18:07
500,1,NA,24-12-23 8:39
501,1,NL,24-12-23 18:07
502,1,NA,24-12-24 8:39
503,1,LL,24-12-24 20:14
504,1,NA,24-12-26 8:58
505,1,NL,24-12-26 18:11
506,1,NA,24-12-27 8:37
507,1,NL,24-12-27 18:02
508,1,NA,24-12-30 8:40
509,1,NL,24-12-30 18:19
510,1,NA,24-12-31 8:36
511,1,NL,24-12-31 18:01
