ATTEND_RECORD_IDX,USER_IDX,ATTEND_STATUS,REG_DATE
111,1,NA,24-03-19 8:49
112,1,NL,24-03-19 18:10
113,1,VC,24-03-20 18:00
114,1,NA,24-03-21 8:34
115,1,OT,24-03-21 13:12
116,1,RT,24-03-21 14:37
117,1,LL,24-03-21 19:49
118,1,NA,24-03-22 8:58
119,1,NL,24-03-22 18:16
120,1,NA,24-03-25 8:44
121,1,NL,24-03-25 18:24
122,1,NA,24-03-26 8:31
123,1,LL,24-03-26 19:17
124,1,NA,24-03-27 8:43
125,1,EL,24-03-27 16:56
126,1,NA,24-03-28 8:31
127,1,NL,24-03-28 18:10
128,1,NA,24-03-29 8:49
129,1,NL,24-03-29 18:23
130,1,NA,24-04-01 8:33
131,1,NL,24-04-01 18:03
132,1,NA,24-04-02 8:58
133,1,NL,24-04-02 18:25
134,1,NA,24-04-03 8:31
135,1,NL,24-04-03 18:01
136,1,NA,24-04-04 8:31
137,1,NL,24-04-04 18:23
138,1,NA,24-04-05 8:55
139,1,LL,24-04-05 20:17
140,1,NA,24-04-08 8:37
141,1,EL,24-04-08 17:40
142,1,NA,24-04-09 8:56
143,1,LL,24-04-09 19:55
144,1,NA,24-04-10 8:44
145,1,LL,24-04-10 19:19
146,1,NA,24-04-11 8:37
147,1,NL,24-04-11 18:29
148,1,NA,24-04-12 8:56
149,1,NL,24-04-12 18:17
150,1,NA,24-04-15 8:47
151,1,NL,24-04-15 18:20
152,1,NA,24-04-16 8:43
153,1,NL,24-04-16 18:21
154,1,NA,24-04-17 8:51
155,1,NL,24-04-17 18:08
156,1,NA,24-04-18 8:49
157,1,NL,24-04-18 18:10
158,1,LA,24-04-19 9:19
159,1,NL,24-04-19 18:07
160,1,LA,24-04-22 9:05
161,1,NL,24-04-22 18:07
162,1,NA,24-04-23 8:46
163,1,NL,24-04-23 18:06
164,1,NA,24-04-24 8:36
165,1,NL,24-04-24 18:27
166,1,NA,24-04-25 8:35
167,1,NL,24-04-25 18:10
168,1,NA,24-04-26 8:37
169,1,LL,24-04-26 19:11
170,1,NA,24-04-29 8:49
171,1,NL,24-04-29 18:20
172,1,NA,24-04-30 8:55
173,1,LL,24-04-30 19:36
174,1,NA,24-05-01 8:50
175,1,NL,24-05-01 18:20
176,1,NA,24-05-02 8:42
177,1,NL,24-05-02 18:26
178,1,NA,24-05-03 8:51
179,1,NL,24-05-03 18:28
180,1,NA,24-05-06 8:31
181,1,NL,24-05-06 18:00
182,1,NA,24-05-07 8:54
183,1,NL,24-05-07 18:24
184,1,NA,24-05-08 8:41
185,1,NL,24-05-08 18:01
186,1,NA,24-05-09 8:32
187,1,NL,24-05-09 18:29
188,1,NA,24-05-10 8:52
189,1,NL,24-05-10 18:23
190,1,NA,24-05-13 8:58
191,1,NL,24-05-13 18:00
192,1,NA,24-05-14 8:41
193,1,NL,24-05-14 18:11
194,1,NA,24-05-15 8:56
195,1,NL,24-05-15 18:24
196,1,NA,24-05-16 8:42
197,1,NL,24-05-16 18:04
198,1,NA,24-05-17 8:37
199,1,EL,24-05-17 15:50
200,1,NA,24-05-20 8:59
201,1,NL,24-05-20 18:27
202,1,NA,24-05-21 8:50
203,1,NL,24-05-21 18:19
204,1,NA,24-05-22 8:54
205,1,NL,24-05-22 18:25
206,1,NA,24-05-23 8:32
207,1,LL,24-05-23 19:07
208,1,NA,24-05-24 8:57
209,1,LL,24-05-24 19:21
210,1,NA,24-05-27 8:44
211,1,NL,24-05-27 18:03
212,1,NA,24-05-28 8:34
213,1,EL,24-05-28 16:42
214,1,NA,24-05-29 8:38
215,1,NL,24-05-29 18:23
216,1,NA,24-05-30 8:37
217,1,NL,24-05-30 18:21
218,1,NA,24-05-31 8:35
219,1,NL,24-05-31 18:01
220,1,LA,24-06-03 9:10
221,1,NL,24-06-03 18:12
222,1,NA,24-06-04 8:33
223,1,NL,24-06-04 18:16
224,1,NA,24-06-05 8:42
225,1,NL,24-06-05 18:06
226,1,NA,24-06-06 8:34
227,1,NL,24-06-06 18:08
228,1,NA,24-06-07 8:55
229,1,LL,24-06-07 19:01
230,1,NA,24-06-10 8:46
231,1,NL,24-06-10 18:05
232,1,NA,24-06-11 8:58
233,1,LL,24-06-11 20:12
234,1,NA,24-06-12 8:42
235,1,NL,24-06-12 18:05
236,1,NA,24-06-13 8:57
237,1,NL,24-06-13 18:22
238,1,NA,24-06-14 8:41
239,1,NL,24-06-14 18:09
240,1,NA,24-06-17 8:59
241,1,NL,24-06-17 18:09
242,1,NA,24-06-18 8:38
243,1,NL,24-06-18 18:02
244,1,NA,24-06-19 8:49
245,1,NL,24-06-19 18:22
246,1,NA,24-06-20 8:40
247,1,NL,24-06-20 18:27
248,1,NA,24-06-21 8:53
249,1,NL,24-06-21 18:28
250,1,NA,24-06-24 8:33
251,1,NL,24-06-24 18:26
252,1,NA,24-06-25 8:33
253,1,LL,24-06-25 19:25
254,1,NA,24-06-26 8:33
255,1,NL,24-06-26 18:00
256,1,NA,24-06-27 8:30
257,1,NL,24-06-27 18:11
258,1,NA,24-06-28 8:48
259,1,NL,24-06-28 18:06
260,1,NA,24-07-01 8:45
261,1,NL,24-07-01 18:22
262,1,LA,24-07-02 9:03
263,1,LL,24-07-02 20:02
264,1,NA,24-07-03 8:36
265,1,NL,24-07-03 18:25
266,1,NA,24-07-04 8:53
267,1,NL,24-07-04 18:06
268,1,NA,24-07-05 8:55
269,1,NL,24-07-05 18:29
270,1,NA,24-07-08 8:41
271,1,NL,24-07-08 18:08
272,1,BT,24-07-09 18:00
273,1,NA,24-07-10 8:49
274,1,LL,24-07-10 19:20
275,1,NA,24-07-11 8:45
276,1,NL,24-07-11 18:13
277,1,NA,24-07-12 8:42
278,1,NL,24-07-12 18:29
279,1,NA,24-07-15 8:48
280,1,NL,24-07-15 18:22
281,1,NA,24-07-16 8:39
282,1,NL,24-07-16 18:14
283,1,NA,24-07-17 8:55
284,1,NL,24-07-17 18:03
285,1,NA,24-07-18 8:42
286,1,LL,24-07-18 19:08
287,1,VC,24-07-19 18:00
288,1,NA,24-07-22 8:45
289,1,NL,24-07-22 18:23
290,1,NA,24-07-23 8:33
291,1,NL,24-07-23 18:17
292,1,NA,24-07-24 8:30
293,1,NL,24-07-24 18:13
294,1,NA,24-07-25 8:51
295,1,NL,24-07-25 18:02
296,1,NA,24-07-26 8:42
297,1,NL,24-07-26 18:15
298,1,NA,24-07-29 8:40
299,1,NL,24-07-29 18:23
300,1,LA,24-07-30 9:22
301,1,LL,24-07-30 20:21
302,1,NA,24-07-31 8:49
303,1,EL,24-07-31 16:39
304,1,NA,24-08-01 8:37
305,1,NL,24-08-01 18:23
306,1,NA,24-08-02 8:33
307,1,NL,24-08-02 18:18
308,1,LA,24-08-05 9:10
309,1,NL,24-08-05 18:12
310,1,NA,24-08-06 8:31
311,1,NL,24-08-06 18:10
312,1,NA,24-08-07 8:52
313,1,NL,24-08-07 18:07
314,1,NA,24-08-08 8:35
315,1,NL,24-08-08 18:15
316,1,NA,24-08-09 8:37
317,1,NL,24-08-09 18:11
318,1,NA,24-08-12 8:57
319,1,NL,24-08-12 18:12
320,1,NA,24-08-13 8:59
321,1,NL,24-08-13 18:21
322,1,NA,24-08-14 8:35
323,1,NL,24-08-14 18:06
324,1,NA,24-08-16 8:45
325,1,NL,24-08-16 18:24
326,1,NA,24-08-19 8:39
327,1,LL,24-08-19 19:35
328,1,NA,24-08-20 8:35
329,1,NL,24-08-20 18:19
330,1,NA,24-08-21 8:37
331,1,OT,24-08-21 13:00
332,1,RT,24-08-21 14:17
333,1,NL,24-08-21 18:17
334,1,NA,24-08-22 8:51
335,1,LL,24-08-22 19:04
336,1,NA,24-08-23 8:50
337,1,NL,24-08-23 18:23
338,1,NA,24-08-26 8:31
339,1,LL,24-08-26 19:11
340,1,VC,24-08-27 18:00
341,1,NA,24-08-28 8:38
342,1,NL,24-08-28 18:19
343,1,NA,24-08-29 8:59
344,1,OT,24-08-29 14:23
345,1,EL,24-08-29 15:23
346,1,NA,24-08-30 8:47
347,1,NL,24-08-30 18:16
348,1,NA,24-09-02 8:49
349,1,NL,24-09-02 18:23
350,1,NA,24-09-03 8:30
351,1,NL,24-09-03 18:27
352,1,NA,24-09-04 8:49
353,1,NL,24-09-04 18:12
354,1,NA,24-09-05 8:47
355,1,NL,24-09-05 18:29
356,1,NA,24-09-06 8:48
357,1,NL,24-09-06 18:05
358,1,NA,24-09-09 8:37
359,1,NL,24-09-09 18:24
360,1,NA,24-09-10 8:40
361,1,NL,24-09-10 18:16
362,1,NA,24-09-11 8:40
363,1,LL,24-09-11 20:23
364,1,NA,24-09-12 8:32
365,1,NL,24-09-12 18:08
366,1,NA,24-09-13 8:31
367,1,NL,24-09-13 18:06
368,1,NA,24-09-16 8:44
369,1,LL,24-09-16 20:21
370,1,NA,24-09-17 8:31
371,1,NL,24-09-17 18:03
372,1,NA,24-09-18 8:31
373,1,LL,24-09-18 19:05
374,1,NA,24-09-19 8:35
375,1,NL,24-09-19 18:10
376,1,NA,24-09-20 8:57
377,1,EL,24-09-20 15:40
378,1,NA,24-09-23 8:36
379,1,NL,24-09-23 18:14
380,1,NA,24-09-24 8:35
381,1,OT,24-09-24 12:01
382,1,RT,24-09-24 13:26
383,1,NL,24-09-24 18:12
384,1,NA,24-09-25 8:43
385,1,NL,24-09-25 18:06
386,1,NA,24-09-26 8:41
387,1,OT,24-09-26 14:17
388,1,RT,24-09-26 15:21
389,1,NL,24-09-26 18:08
390,1,NA,24-09-27 8:36
391,1,OT,24-09-27 13:47
392,1,RT,24-09-27 15:22
393,1,NL,24-09-27 18:05
394,1,NA,24-09-30 8:30
395,1,NL,24-09-30 18:02
396,1,NA,24-10-01 8:44
397,1,NL,24-10-01 18:18
398,1,NA,24-10-02 8:57
399,1,NL,24-10-02 18:26
400,1,NA,24-10-04 8:59
401,1,NL,24-10-04 18:01
402,1,NA,24-10-07 8:40
403,1,NL,24-10-07 18:03
404,1,NA,24-10-08 8:37
405,1,NL,24-10-08 18:09
406,1,NA,24-10-09 8:47
407,1,LL,24-10-09 19:34
408,1,LA,24-10-10 9:15
409,1,NL,24-10-10 18:01
410,1,NA,24-10-11 8:38
411,1,NL,24-10-11 18:22
412,1,NA,24-10-14 8:36
413,1,NL,24-10-14 18:16
414,1,NA,24-10-15 8:57
415,1,NL,24-10-15 18:09
416,1,NA,24-10-16 8:39
417,1,NL,24-10-16 18:01
418,1,VC,24-10-17 18:00
419,1,NA,24-10-18 8:31
420,1,LL,24-10-18 20:28
421,1,NA,24-10-21 8:41
422,1,NL,24-10-21 18:07
423,1,VC,24-10-22 18:00
424,1,NA,24-10-23 8:44
425,1,NL,24-10-23 18:25
426,1,NA,24-10-24 8:45
427,1,NL,24-10-24 18:26
428,1,NA,24-10-25 8:38
429,1,NL,24-10-25 18:03
430,1,NA,24-10-28 8:58
431,1,NL,24-10-28 18:27
432,1,NA,24-10-29 8:55
433,1,NL,24-10-29 18:08
434,1,NA,24-10-30 8:35
435,1,LL,24-10-30 20:09
436,1,NA,24-10-31 8:41
437,1,NL,24-10-31 18:10
438,1,NA,24-11-01 8:54
439,1,NL,24-11-01 18:24
440,1,NA,24-11-04 8:45
441,1,OT,24-11-04 13:16
442,1,RT,24-11-04 14:31
443,1,NL,24-11-04 18:10
444,1,NA,24-11-05 8:50
445,1,NL,24-11-05 18:06
446,1,LA,24-11-06 9:09
447,1,NL,24-11-06 18:28
448,1,NA,24-11-07 8:41
449,1,LL,24-11-07 20:08
450,1,NA,24-11-08 8:36
451,1,OT,24-11-08 12:03
452,1,RT,24-11-08 13:25
453,1,NL,24-11-08 18:23
454,1,NA,24-11-11 8:31
455,1,NL,24-11-11 18:10
456,1,NA,24-11-12 8:45
457,1,NL,24-11-12 18:28
458,1,NA,24-11-13 8:30
459,1,OT,24-11-13 11:25
460,1,EL,24-11-13 13:25
461,1,NA,24-11-14 8:58
462,1,LL,24-11-14 20:15
463,1,NA,24-11-15 8:53
464,1,NL,24-11-15 18:23
465,1,NA,24-11-18 8:57
466,1,NL,24-11-18 18:07
467,1,NA,24-11-19 8:37
468,1,NL,24-11-19 18:08
469,1,NA,24-11-20 8:30
470,1,LL,24-11-20 20:04
471,1,NA,24-11-21 8:58
472,1,NL,24-11-21 18:01
473,1,NA,24-11-22 8:47
474,1,NL,24-11-22 18:05
475,1,NA,24-11-25 8:41
476,1,NL,24-11-25 18:06
477,1,NA,24-11-26 8:35
478,1,NL,24-11-26 18:23
479,1,NA,24-11-27 8:40
480,1,NL,24-11-27 18:24
481,1,NA,24-11-28 8:30
482,1,NL,24-11-28 18:22
483,1,NA,24-11-29 8:32
484,1,NL,24-11-29 18:29
485,1,NA,24-12-02 8:34
486,1,NL,24-12-02 18:26
487,1,NA,24-12-03 8:30
488,1,NL,24-12-03 18:28
489,1,NA,24-12-04 8:52
490,1,NL,24-12-04 18:23
491,1,VC,24-12-05 18:00
492,1,BT,24-12-06 18:00
493,1,NA,24-12-09 8:38
494,1,NL,24-12-09 18:05
495,1,NA,24-12-10 8:42
496,1,NL,24-12-10 18:10
497,1,NA,24-12-11 8:57
498,1,NL,24-12-11 18:29
499,1,NA,24-12-12 8:48
500,1,NL,24-12-12 18:16
501,1,NA,24-12-13 8:39
502,1,NL,24-12-13 18:15
503,1,NA,24-12-16 8:38
504,1,NL,24-12-16 18:11
505,1,NA,24-12-17 8:53
506,1,NL,24-12-17 18:23
507,1,NA,24-12-18 8:30
508,1,NL,24-12-18 18:19
509,1,NA,24-12-19 8:52
510,1,NL,24-12-19 18:07
511,1,NA,24-12-20 8:34
512,1,NL,24-12-20 18:13
513,1,NA,24-12-23 8:35
514,1,LL,24-12-23 20:10
515,1,NA,24-12-24 8:44
516,1,NL,24-12-24 18:19
517,1,NA,24-12-26 8:38
518,1,NL,24-12-26 18:05
519,1,LA,24-12-27 9:23
520,1,NL,24-12-27 18:02
521,1,NA,24-12-30 8:45
522,1,LL,24-12-30 19:09
523,1,NA,24-12-31 8:46
524,1,NL,24-12-31 18:20
