USER_IDX,ATTEND_STATUS,REG_DATE
1,NA,24-03-21 8:44
1,NL,24-03-21 18:03
1,NA,24-03-22 8:37
1,NL,24-03-22 18:00
1,NA,24-03-25 8:38
1,NL,24-03-25 18:04
1,NA,24-03-26 8:43
1,LL,24-03-26 20:18
1,NA,24-03-27 8:31
1,NL,24-03-27 18:22
1,NA,24-03-28 8:44
1,OT,24-03-28 14:01
1,EL,24-03-28 15:01
1,BT,24-03-29 18:00
1,NA,24-04-01 8:59
1,NL,24-04-01 18:18
1,NA,24-04-02 8:43
1,LL,24-04-02 19:12
1,NA,24-04-03 8:56
1,NL,24-04-03 18:21
1,NA,24-04-04 8:36
1,NL,24-04-04 18:26
1,NA,24-04-05 8:45
1,NL,24-04-05 18:23
1,NA,24-04-08 8:57
1,NL,24-04-08 18:26
1,NA,24-04-09 8:45
1,LL,24-04-09 20:07
1,NA,24-04-10 8:48
1,NL,24-04-10 18:24
1,NA,24-04-11 8:56
1,NL,24-04-11 18:03
1,NA,24-04-12 8:32
1,NL,24-04-12 18:13
1,NA,24-04-15 8:44
1,NL,24-04-15 18:19
1,NA,24-04-16 8:49
1,NL,24-04-16 18:00
1,NA,24-04-17 8:37
1,NL,24-04-17 18:20
1,NA,24-04-18 8:51
1,NL,24-04-18 18:07
1,NA,24-04-19 8:30
1,NL,24-04-19 18:01
1,NA,24-04-22 8:44
1,NL,24-04-22 18:22
1,NA,24-04-23 8:49
1,NL,24-04-23 18:26
1,NA,24-04-24 8:35
1,NL,24-04-24 18:22
1,NA,24-04-25 8:50
1,NL,24-04-25 18:16
1,NA,24-04-26 8:42
1,NL,24-04-26 18:02
1,NA,24-04-29 8:32
1,NL,24-04-29 18:13
1,NA,24-04-30 8:37
1,NL,24-04-30 18:21
1,NA,24-05-01 8:40
1,NL,24-05-01 18:17
1,NA,24-05-02 8:55
1,NL,24-05-02 18:17
1,NA,24-05-03 8:32
1,LL,24-05-03 19:42
1,NA,24-05-06 8:32
1,NL,24-05-06 18:26
1,NA,24-05-07 8:55
1,NL,24-05-07 18:23
1,NA,24-05-08 8:48
1,NL,24-05-08 18:22
1,NA,24-05-09 8:59
1,NL,24-05-09 18:13
1,NA,24-05-10 8:59
1,NL,24-05-10 18:22
1,NA,24-05-13 8:46
1,NL,24-05-13 18:21
1,AB,24-05-14 18:00
1,NA,24-05-15 8:36
1,NL,24-05-15 18:03
1,NA,24-05-16 8:42
1,NL,24-05-16 18:22
1,NA,24-05-17 8:52
1,NL,24-05-17 18:09
1,NA,24-05-20 8:33
1,NL,24-05-20 18:02
1,LA,24-05-21 9:21
1,NL,24-05-21 18:17
1,NA,24-05-22 8:57
1,NL,24-05-22 18:17
1,NA,24-05-23 8:43
1,NL,24-05-23 18:04
1,VC,24-05-24 18:00
1,NA,24-05-27 8:41
1,NL,24-05-27 18:07
1,NA,24-05-28 8:39
1,NL,24-05-28 18:20
1,NA,24-05-29 8:44
1,NL,24-05-29 18:17
1,NA,24-05-30 8:54
1,NL,24-05-30 18:14
1,NA,24-05-31 8:55
1,NL,24-05-31 18:06
1,VC,24-06-03 18:00
1,NA,24-06-04 8:40
1,NL,24-06-04 18:14
1,NA,24-06-05 8:56
1,NL,24-06-05 18:27
1,NA,24-06-06 8:47
1,NL,24-06-06 18:25
1,NA,24-06-07 8:36
1,LL,24-06-07 20:05
1,NA,24-06-10 8:46
1,NL,24-06-10 18:06
1,NA,24-06-11 8:34
1,NL,24-06-11 18:04
1,NA,24-06-12 8:52
1,NL,24-06-12 18:15
1,NA,24-06-13 8:54
1,NL,24-06-13 18:00
1,NA,24-06-14 8:39
1,EL,24-06-14 15:01
1,NA,24-06-17 8:41
1,LL,24-06-17 19:56
1,NA,24-06-18 8:34
1,NL,24-06-18 18:04
1,BT,24-06-19 18:00
1,NA,24-06-20 8:53
1,NL,24-06-20 18:11
1,NA,24-06-21 8:58
1,NL,24-06-21 18:20
1,NA,24-06-24 8:34
1,NL,24-06-24 18:23
1,NA,24-06-25 8:54
1,NL,24-06-25 18:04
1,NA,24-06-26 8:38
1,NL,24-06-26 18:15
1,NA,24-06-27 8:55
1,NL,24-06-27 18:23
1,NA,24-06-28 8:51
1,NL,24-06-28 18:21
1,NA,24-07-01 8:37
1,LL,24-07-01 19:31
1,NA,24-07-02 8:33
1,NL,24-07-02 18:26
1,NA,24-07-03 8:45
1,LL,24-07-03 19:32
1,NA,24-07-04 8:37
1,NL,24-07-04 18:12
1,NA,24-07-05 8:34
1,NL,24-07-05 18:08
1,LA,24-07-08 9:14
1,NL,24-07-08 18:14
1,LA,24-07-09 9:27
1,NL,24-07-09 18:07
1,NA,24-07-10 8:57
1,NL,24-07-10 18:16
1,NA,24-07-11 8:32
1,NL,24-07-11 18:07
1,NA,24-07-12 8:57
1,NL,24-07-12 18:26
1,NA,24-07-15 8:44
1,NL,24-07-15 18:28
1,NA,24-07-16 8:40
1,NL,24-07-16 18:14
1,NA,24-07-17 8:42
1,EL,24-07-17 17:28
1,VC,24-07-18 18:00
1,NA,24-07-19 8:42
1,NL,24-07-19 18:15
1,NA,24-07-22 8:30
1,NL,24-07-22 18:17
1,NA,24-07-23 8:46
1,NL,24-07-23 18:12
1,NA,24-07-24 8:35
1,NL,24-07-24 18:15
1,NA,24-07-25 8:45
1,LL,24-07-25 19:28
1,NA,24-07-26 8:44
1,NL,24-07-26 18:22
1,NA,24-07-29 8:45
1,NL,24-07-29 18:16
1,NA,24-07-30 8:50
1,NL,24-07-30 18:21
1,NA,24-07-31 8:32
1,NL,24-07-31 18:02
1,NA,24-08-01 8:36
1,NL,24-08-01 18:00
1,NA,24-08-02 8:43
1,NL,24-08-02 18:17
1,NA,24-08-05 8:50
1,NL,24-08-05 18:08
1,NA,24-08-06 8:30
1,EL,24-08-06 17:57
1,NA,24-08-07 8:30
1,NL,24-08-07 18:03
1,NA,24-08-08 8:59
1,NL,24-08-08 18:10
1,BT,24-08-09 18:00
1,NA,24-08-12 8:56
1,NL,24-08-12 18:26
1,NA,24-08-13 8:59
1,NL,24-08-13 18:19
1,NA,24-08-14 8:40
1,NL,24-08-14 18:17
1,NA,24-08-16 8:52
1,NL,24-08-16 18:16
1,NA,24-08-19 8:58
1,LL,24-08-19 20:14
1,NA,24-08-20 8:30
1,NL,24-08-20 18:19
1,NA,24-08-21 8:38
1,NL,24-08-21 18:22
1,BT,24-08-22 18:00
1,NA,24-08-23 8:38
1,NL,24-08-23 18:23
1,NA,24-08-26 8:37
1,LL,24-08-26 19:10
1,LA,24-08-27 9:27
1,NL,24-08-27 18:02
1,BT,24-08-28 18:00
1,NA,24-08-29 8:32
1,NL,24-08-29 18:20
1,NA,24-08-30 8:58
1,NL,24-08-30 18:14
1,NA,24-09-02 8:59
1,NL,24-09-02 18:15
1,NA,24-09-03 8:50
1,NL,24-09-03 18:05
1,NA,24-09-04 8:44
1,NL,24-09-04 18:29
1,NA,24-09-05 8:42
1,NL,24-09-05 18:22
1,NA,24-09-06 8:30
1,LL,24-09-06 19:59
1,NA,24-09-09 8:43
1,NL,24-09-09 18:25
1,NA,24-09-10 8:58
1,OT,24-09-10 11:26
1,EL,24-09-10 13:26
1,NA,24-09-11 8:50
1,NL,24-09-11 18:13
1,NA,24-09-12 8:44
1,EL,24-09-12 15:56
1,NA,24-09-13 8:48
1,NL,24-09-13 18:24
1,NA,24-09-16 8:38
1,NL,24-09-16 18:25
1,NA,24-09-17 8:51
1,NL,24-09-17 18:29
1,NA,24-09-18 8:36
1,NL,24-09-18 18:19
1,NA,24-09-19 8:42
1,OT,24-09-19 13:59
1,EL,24-09-19 15:59
1,NA,24-09-20 8:45
1,NL,24-09-20 18:03
1,NA,24-09-23 8:41
1,NL,24-09-23 18:16
1,NA,24-09-24 8:50
1,NL,24-09-24 18:21
1,NA,24-09-25 8:45
1,NL,24-09-25 18:21
1,BT,24-09-26 18:00
1,NA,24-09-27 8:35
1,NL,24-09-27 18:03
1,NA,24-09-30 8:48
1,NL,24-09-30 18:00
1,NA,24-10-01 8:50
1,NL,24-10-01 18:22
1,NA,24-10-02 8:41
1,NL,24-10-02 18:27
1,NA,24-10-04 8:31
1,NL,24-10-04 18:25
1,NA,24-10-07 8:52
1,LL,24-10-07 19:48
1,BT,24-10-08 18:00
1,NA,24-10-09 8:41
1,EL,24-10-09 17:30
1,BT,24-10-10 18:00
1,NA,24-10-11 8:41
1,NL,24-10-11 18:19
1,NA,24-10-14 8:54
1,NL,24-10-14 18:05
1,NA,24-10-15 8:30
1,OT,24-10-15 12:05
1,RT,24-10-15 13:18
1,NL,24-10-15 18:27
1,BT,24-10-16 18:00
1,NA,24-10-17 8:52
1,LL,24-10-17 20:04
1,NA,24-10-18 8:41
1,NL,24-10-18 18:21
1,NA,24-10-21 8:45
1,LL,24-10-21 20:03
1,NA,24-10-22 8:31
1,NL,24-10-22 18:21
1,NA,24-10-23 8:40
1,NL,24-10-23 18:15
1,LA,24-10-24 9:28
1,NL,24-10-24 18:17
1,NA,24-10-25 8:54
1,NL,24-10-25 18:05
1,NA,24-10-28 8:55
1,NL,24-10-28 18:19
1,NA,24-10-29 8:38
1,LL,24-10-29 20:16
1,NA,24-10-30 8:55
1,LL,24-10-30 20:29
1,NA,24-10-31 8:46
1,NL,24-10-31 18:09
1,NA,24-11-01 8:52
1,NL,24-11-01 18:02
1,NA,24-11-04 8:37
1,OT,24-11-04 11:25
1,RT,24-11-04 12:29
1,EL,24-11-04 16:01
1,NA,24-11-05 8:44
1,NL,24-11-05 18:24
1,NA,24-11-06 8:49
1,NL,24-11-06 18:23
1,NA,24-11-07 8:36
1,OT,24-11-07 13:55
1,RT,24-11-07 15:04
1,NL,24-11-07 18:13
1,NA,24-11-08 8:39
1,NL,24-11-08 18:23
1,NA,24-11-11 8:59
1,NL,24-11-11 18:17
1,NA,24-11-12 8:52
1,LL,24-11-12 20:19
1,NA,24-11-13 8:56
1,NL,24-11-13 18:13
1,NA,24-11-14 8:51
1,NL,24-11-14 18:19
1,NA,24-11-15 8:36
1,NL,24-11-15 18:23
1,NA,24-11-18 8:37
1,NL,24-11-18 18:13
1,NA,24-11-19 8:34
1,NL,24-11-19 18:26
1,NA,24-11-20 8:36
1,NL,24-11-20 18:02
1,BT,24-11-21 18:00
1,NA,24-11-22 8:56
1,NL,24-11-22 18:16
1,NA,24-11-25 8:51
1,NL,24-11-25 18:23
1,NA,24-11-26 8:48
1,NL,24-11-26 18:02
1,NA,24-11-27 8:40
1,NL,24-11-27 18:03
1,NA,24-11-28 8:35
1,NL,24-11-28 18:03
1,NA,24-11-29 8:53
1,NL,24-11-29 18:22
1,NA,24-12-02 8:40
1,NL,24-12-02 18:25
1,VC,24-12-03 18:00
1,NA,24-12-04 8:51
1,NL,24-12-04 18:07
1,NA,24-12-05 8:56
1,NL,24-12-05 18:03
1,NA,24-12-06 8:34
1,LL,24-12-06 19:37
1,NA,24-12-09 8:37
1,NL,24-12-09 18:25
1,NA,24-12-10 8:50
1,NL,24-12-10 18:19
1,NA,24-12-11 8:31
1,NL,24-12-11 18:20
1,NA,24-12-12 8:32
1,NL,24-12-12 18:11
1,NA,24-12-13 8:49
1,NL,24-12-13 18:28
1,LA,24-12-16 9:18
1,LL,24-12-16 19:42
1,LA,24-12-17 9:14
1,NL,24-12-17 18:28
1,NA,24-12-18 8:49
1,NL,24-12-18 18:25
1,NA,24-12-19 8:41
1,NL,24-12-19 18:22
1,NA,24-12-20 8:52
1,NL,24-12-20 18:22
1,NA,24-12-23 8:45
1,NL,24-12-23 18:27
1,NA,24-12-24 8:49
1,NL,24-12-24 18:19
1,NA,24-12-26 8:44
1,NL,24-12-26 18:09
1,NA,24-12-27 8:41
1,EL,24-12-27 16:49
1,NA,24-12-30 8:36
1,NL,24-12-30 18:03
1,NA,24-12-31 8:35
1,NL,24-12-31 18:20
