USER_IDX,ATTEND_STATUS,REG_DATE
1,NA,24-02-23 8:49
1,OT,24-02-23 14:32
1,EL,24-02-23 16:32
1,NA,24-02-26 8:45
1,LL,24-02-26 20:18
1,NA,24-02-27 8:51
1,LL,24-02-27 19:29
1,NA,24-02-28 8:36
1,NL,24-02-28 18:00
1,NA,24-02-29 8:40
1,OT,24-02-29 12:49
1,RT,24-02-29 14:24
1,NL,24-02-29 18:10
1,NA,24-03-04 8:48
1,EL,24-03-04 17:55
1,NA,24-03-05 8:39
1,OT,24-03-05 13:36
1,RT,24-03-05 15:17
1,LL,24-03-05 19:26
1,VC,24-03-06 18:00
1,NA,24-03-07 8:57
1,NL,24-03-07 18:22
1,NA,24-03-08 8:39
1,NL,24-03-08 18:21
1,NA,24-03-11 8:51
1,NL,24-03-11 18:08
1,NA,24-03-12 8:54
1,LL,24-03-12 19:45
1,NA,24-03-13 8:37
1,OT,24-03-13 11:58
1,RT,24-03-13 13:34
1,NL,24-03-13 18:02
1,NA,24-03-14 8:31
1,NL,24-03-14 18:13
1,NA,24-03-15 8:55
1,OT,24-03-15 13:46
1,RT,24-03-15 15:34
1,NL,24-03-15 18:29
1,NA,24-03-18 8:52
1,NL,24-03-18 18:08
1,NA,24-03-19 8:31
1,NL,24-03-19 18:23
1,NA,24-03-20 8:41
1,NL,24-03-20 18:00
1,NA,24-03-21 8:35
1,NL,24-03-21 18:18
1,NA,24-03-22 8:34
1,LL,24-03-22 20:21
1,NA,24-03-25 8:56
1,OT,24-03-25 13:16
1,RT,24-03-25 14:50
1,NL,24-03-25 18:12
1,NA,24-03-26 8:35
1,NL,24-03-26 18:13
1,NA,24-03-27 8:56
1,NL,24-03-27 18:03
1,NA,24-03-28 8:39
1,NL,24-03-28 18:21
1,NA,24-03-29 8:43
1,LL,24-03-29 19:49
1,NA,24-04-01 8:34
1,OT,24-04-01 11:38
1,RT,24-04-01 13:22
1,NL,24-04-01 18:10
1,NA,24-04-02 8:58
1,LL,24-04-02 19:58
1,LA,24-04-03 9:24
1,LL,24-04-03 19:36
1,NA,24-04-04 8:50
1,LL,24-04-04 20:17
1,NA,24-04-05 8:34
1,NL,24-04-05 18:18
1,NA,24-04-08 8:40
1,NL,24-04-08 18:11
1,NA,24-04-09 8:41
1,NL,24-04-09 18:25
1,NA,24-04-10 8:36
1,NL,24-04-10 18:17
1,NA,24-04-11 8:54
1,NL,24-04-11 18:04
1,NA,24-04-12 8:38
1,OT,24-04-12 13:47
1,RT,24-04-12 15:30
1,NL,24-04-12 18:19
1,NA,24-04-15 8:37
1,NL,24-04-15 18:03
1,NA,24-04-16 8:38
1,OT,24-04-16 11:10
1,RT,24-04-16 12:28
1,NL,24-04-16 18:16
1,NA,24-04-17 8:53
1,OT,24-04-17 11:16
1,RT,24-04-17 12:33
1,NL,24-04-17 18:06
1,VC,24-04-18 18:00
1,NA,24-04-19 8:58
1,OT,24-04-19 14:33
1,RT,24-04-19 16:12
1,NL,24-04-19 18:00
1,NA,24-04-22 8:32
1,LL,24-04-22 20:18
1,NA,24-04-23 8:47
1,EL,24-04-23 16:24
1,NA,24-04-24 8:40
1,NL,24-04-24 18:29
1,NA,24-04-25 8:33
1,NL,24-04-25 18:29
1,NA,24-04-26 8:33
1,OT,24-04-26 14:33
1,RT,24-04-26 16:07
1,NL,24-04-26 18:13
1,NA,24-04-29 8:34
1,NL,24-04-29 18:00
1,NA,24-04-30 8:32
1,NL,24-04-30 18:24
1,NA,24-05-01 8:48
1,EL,24-05-01 17:04
1,NA,24-05-02 8:43
1,OT,24-05-02 14:56
1,EL,24-05-02 16:56
1,NA,24-05-03 8:36
1,OT,24-05-03 14:22
1,RT,24-05-03 15:46
1,NL,24-05-03 18:11
1,NA,24-05-06 8:38
1,NL,24-05-06 18:18
1,NA,24-05-07 8:46
1,NL,24-05-07 18:27
1,NA,24-05-08 8:43
1,OT,24-05-08 14:17
1,RT,24-05-08 16:11
1,NL,24-05-08 18:04
1,NA,24-05-09 8:48
1,NL,24-05-09 18:23
1,NA,24-05-10 8:34
1,NL,24-05-10 18:16
1,NA,24-05-13 8:55
1,NL,24-05-13 18:29
1,NA,24-05-14 8:38
1,NL,24-05-14 18:13
1,NA,24-05-15 8:52
1,NL,24-05-15 18:24
1,NA,24-05-16 8:34
1,NL,24-05-16 18:25
1,NA,24-05-17 8:59
1,OT,24-05-17 13:39
1,RT,24-05-17 15:36
1,LL,24-05-17 19:35
1,LA,24-05-20 9:28
1,OT,24-05-20 12:33
1,RT,24-05-20 13:35
1,NL,24-05-20 18:03
1,NA,24-05-21 8:57
1,NL,24-05-21 18:12
1,LA,24-05-22 9:05
1,NL,24-05-22 18:23
1,NA,24-05-23 8:57
1,NL,24-05-23 18:10
1,NA,24-05-24 8:50
1,NL,24-05-24 18:21
1,NA,24-05-27 8:54
1,NL,24-05-27 18:11
1,NA,24-05-28 8:35
1,EL,24-05-28 15:58
1,NA,24-05-29 8:45
1,NL,24-05-29 18:23
1,NA,24-05-30 8:51
1,NL,24-05-30 18:03
1,NA,24-05-31 8:55
1,NL,24-05-31 18:22
1,NA,24-06-03 8:41
1,NL,24-06-03 18:12
1,NA,24-06-04 8:30
1,NL,24-06-04 18:17
1,NA,24-06-05 8:51
1,NL,24-06-05 18:01
1,NA,24-06-06 8:56
1,OT,24-06-06 11:48
1,RT,24-06-06 13:02
1,NL,24-06-06 18:18
1,NA,24-06-07 8:33
1,NL,24-06-07 18:08
1,NA,24-06-10 8:49
1,NL,24-06-10 18:02
1,NA,24-06-11 8:40
1,NL,24-06-11 18:12
1,NA,24-06-12 8:57
1,NL,24-06-12 18:09
1,NA,24-06-13 8:36
1,EL,24-06-13 17:19
1,NA,24-06-14 8:37
1,NL,24-06-14 18:03
1,NA,24-06-17 8:33
1,NL,24-06-17 18:07
1,NA,24-06-18 8:54
1,NL,24-06-18 18:10
1,NA,24-06-19 8:32
1,NL,24-06-19 18:04
1,NA,24-06-20 8:44
1,NL,24-06-20 18:10
1,NA,24-06-21 8:43
1,NL,24-06-21 18:25
1,NA,24-06-24 8:39
1,NL,24-06-24 18:17
1,NA,24-06-25 8:41
1,NL,24-06-25 18:12
1,NA,24-06-26 8:32
1,NL,24-06-26 18:13
1,NA,24-06-27 8:55
1,NL,24-06-27 18:24
1,NA,24-06-28 8:58
1,NL,24-06-28 18:27
1,NA,24-07-01 8:41
1,NL,24-07-01 18:06
1,LA,24-07-02 9:09
1,NL,24-07-02 18:02
1,NA,24-07-03 8:51
1,NL,24-07-03 18:29
1,NA,24-07-04 8:52
1,OT,24-07-04 12:03
1,RT,24-07-04 14:00
1,NL,24-07-04 18:28
1,AB,24-07-05 18:00
1,NA,24-07-08 8:57
1,NL,24-07-08 18:08
1,NA,24-07-09 8:56
1,LL,24-07-09 20:20
1,NA,24-07-10 8:50
1,NL,24-07-10 18:02
1,NA,24-07-11 8:33
1,NL,24-07-11 18:10
1,LA,24-07-12 9:29
1,NL,24-07-12 18:22
1,NA,24-07-15 8:46
1,OT,24-07-15 13:11
1,RT,24-07-15 14:39
1,NL,24-07-15 18:05
1,NA,24-07-16 8:59
1,NL,24-07-16 18:23
1,LA,24-07-17 9:10
1,NL,24-07-17 18:29
1,NA,24-07-18 8:39
1,NL,24-07-18 18:05
1,NA,24-07-19 8:39
1,NL,24-07-19 18:11
1,NA,24-07-22 8:44
1,NL,24-07-22 18:06
1,NA,24-07-23 8:42
1,NL,24-07-23 18:05
1,NA,24-07-24 8:35
1,NL,24-07-24 18:09
1,NA,24-07-25 8:38
1,LL,24-07-25 19:28
1,NA,24-07-26 8:58
1,OT,24-07-26 14:47
1,RT,24-07-26 16:09
1,NL,24-07-26 18:14
1,NA,24-07-29 8:41
1,NL,24-07-29 18:03
1,NA,24-07-30 8:32
1,NL,24-07-30 18:28
1,NA,24-07-31 8:50
1,NL,24-07-31 18:26
1,NA,24-08-01 8:36
1,NL,24-08-01 18:25
1,NA,24-08-02 8:33
1,NL,24-08-02 18:17
1,NA,24-08-05 8:44
1,NL,24-08-05 18:25
1,NA,24-08-06 8:53
1,NL,24-08-06 18:26
1,NA,24-08-07 8:47
1,NL,24-08-07 18:27
1,NA,24-08-08 8:43
1,OT,24-08-08 14:55
1,RT,24-08-08 16:31
1,NL,24-08-08 18:10
1,NA,24-08-09 8:42
1,NL,24-08-09 18:19
1,NA,24-08-12 8:37
1,NL,24-08-12 18:16
1,NA,24-08-13 8:39
1,NL,24-08-13 18:20
1,NA,24-08-14 8:52
1,NL,24-08-14 18:12
1,NA,24-08-16 8:33
1,OT,24-08-16 14:10
1,RT,24-08-16 15:40
1,NL,24-08-16 18:13
1,NA,24-08-19 8:52
1,NL,24-08-19 18:21
1,NA,24-08-20 8:34
1,NL,24-08-20 18:26
1,NA,24-08-21 8:31
1,NL,24-08-21 18:29
1,NA,24-08-22 8:30
1,NL,24-08-22 18:07
1,NA,24-08-23 8:52
1,OT,24-08-23 13:38
1,RT,24-08-23 14:38
1,EL,24-08-23 17:47
1,NA,24-08-26 8:46
1,OT,24-08-26 13:59
1,RT,24-08-26 15:57
1,NL,24-08-26 18:17
1,NA,24-08-27 8:42
1,NL,24-08-27 18:08
1,NA,24-08-28 8:46
1,NL,24-08-28 18:25
1,NA,24-08-29 8:53
1,NL,24-08-29 18:19
1,LA,24-08-30 9:12
1,OT,24-08-30 12:14
1,RT,24-08-30 13:55
1,NL,24-08-30 18:15
1,NA,24-09-02 8:54
1,NL,24-09-02 18:03
1,LA,24-09-03 9:07
1,LL,24-09-03 19:06
1,NA,24-09-04 8:36
1,NL,24-09-04 18:10
1,NA,24-09-05 8:36
1,NL,24-09-05 18:23
1,NA,24-09-06 8:31
1,NL,24-09-06 18:16
1,NA,24-09-09 8:38
1,NL,24-09-09 18:09
1,NA,24-09-10 8:50
1,NL,24-09-10 18:01
1,NA,24-09-11 8:45
1,NL,24-09-11 18:25
1,NA,24-09-12 8:39
1,OT,24-09-12 14:27
1,RT,24-09-12 16:08
1,NL,24-09-12 18:06
1,NA,24-09-13 8:58
1,NL,24-09-13 18:13
1,BT,24-09-16 18:00
1,NA,24-09-17 8:57
1,OT,24-09-17 14:04
1,RT,24-09-17 15:11
1,NL,24-09-17 18:04
1,NA,24-09-18 8:31
1,LL,24-09-18 19:32
1,NA,24-09-19 8:59
1,NL,24-09-19 18:12
1,NA,24-09-20 8:49
1,NL,24-09-20 18:17
1,NA,24-09-23 8:55
1,NL,24-09-23 18:08
1,NA,24-09-24 8:32
1,NL,24-09-24 18:02
1,NA,24-09-25 8:42
1,NL,24-09-25 18:07
1,NA,24-09-26 8:38
1,OT,24-09-26 12:28
1,RT,24-09-26 13:47
1,NL,24-09-26 18:27
1,NA,24-09-27 8:43
1,NL,24-09-27 18:29
1,NA,24-09-30 8:32
1,NL,24-09-30 18:21
1,NA,24-10-01 8:57
1,LL,24-10-01 19:33
1,NA,24-10-02 8:37
1,NL,24-10-02 18:00
1,NA,24-10-04 8:41
1,NL,24-10-04 18:12
1,NA,24-10-07 8:34
1,EL,24-10-07 15:27
1,NA,24-10-08 8:35
1,NL,24-10-08 18:21
1,NA,24-10-09 8:33
1,NL,24-10-09 18:15
1,NA,24-10-10 8:41
1,NL,24-10-10 18:28
1,NA,24-10-11 8:44
1,NL,24-10-11 18:06
1,NA,24-10-14 8:58
1,NL,24-10-14 18:07
1,VC,24-10-15 18:00
1,NA,24-10-16 8:36
1,OT,24-10-16 14:33
1,RT,24-10-16 15:38
1,NL,24-10-16 18:01
1,NA,24-10-17 8:56
1,NL,24-10-17 18:00
1,NA,24-10-18 8:35
1,OT,24-10-18 11:11
1,EL,24-10-18 13:11
1,NA,24-10-21 8:53
1,NL,24-10-21 18:23
1,NA,24-10-22 8:43
1,NL,24-10-22 18:14
1,VC,24-10-23 18:00
1,NA,24-10-24 8:40
1,NL,24-10-24 18:00
1,NA,24-10-25 8:49
1,NL,24-10-25 18:14
1,LA,24-10-28 9:03
1,NL,24-10-28 18:28
1,NA,24-10-29 8:30
1,NL,24-10-29 18:05
1,NA,24-10-30 8:54
1,OT,24-10-30 12:10
1,EL,24-10-30 13:10
1,NA,24-10-31 8:33
1,NL,24-10-31 18:16
1,NA,24-11-01 8:33
1,LL,24-11-01 20:14
1,NA,24-11-04 8:35
1,LL,24-11-04 19:12
1,NA,24-11-05 8:58
1,NL,24-11-05 18:20
1,NA,24-11-06 8:50
1,OT,24-11-06 14:07
1,RT,24-11-06 15:59
1,NL,24-11-06 18:25
1,NA,24-11-07 8:45
1,NL,24-11-07 18:26
1,NA,24-11-08 8:58
1,NL,24-11-08 18:16
1,VC,24-11-11 18:00
1,NA,24-11-12 8:47
1,LL,24-11-12 20:26
1,NA,24-11-13 8:43
1,NL,24-11-13 18:23
1,NA,24-11-14 8:47
1,NL,24-11-14 18:10
1,NA,24-11-15 8:49
1,NL,24-11-15 18:16
1,NA,24-11-18 8:30
1,OT,24-11-18 13:55
1,RT,24-11-18 15:47
1,NL,24-11-18 18:01
1,NA,24-11-19 8:31
1,OT,24-11-19 11:51
1,RT,24-11-19 12:53
1,NL,24-11-19 18:02
1,NA,24-11-20 8:50
1,NL,24-11-20 18:09
1,NA,24-11-21 8:46
1,OT,24-11-21 11:01
1,RT,24-11-21 12:13
1,NL,24-11-21 18:10
1,NA,24-11-22 8:42
1,NL,24-11-22 18:03
1,NA,24-11-25 8:55
1,NL,24-11-25 18:03
1,NA,24-11-26 8:37
1,NL,24-11-26 18:22
1,NA,24-11-27 8:57
1,OT,24-11-27 11:35
1,RT,24-11-27 12:57
1,NL,24-11-27 18:13
1,VC,24-11-28 18:00
1,NA,24-11-29 8:31
1,NL,24-11-29 18:02
1,NA,24-12-02 8:42
1,OT,24-12-02 14:25
1,RT,24-12-02 15:52
1,NL,24-12-02 18:11
1,NA,24-12-03 8:48
1,NL,24-12-03 18:11
1,NA,24-12-04 8:31
1,NL,24-12-04 18:18
1,NA,24-12-05 8:50
1,LL,24-12-05 20:20
1,NA,24-12-06 8:38
1,NL,24-12-06 18:18
1,NA,24-12-09 8:51
1,NL,24-12-09 18:19
1,LA,24-12-10 9:17
1,NL,24-12-10 18:02
1,NA,24-12-11 8:37
1,NL,24-12-11 18:05
1,NA,24-12-12 8:31
1,LL,24-12-12 19:12
1,NA,24-12-13 8:57
1,NL,24-12-13 18:19
1,NA,24-12-16 8:39
1,NL,24-12-16 18:07
1,NA,24-12-17 8:33
1,OT,24-12-17 11:00
1,RT,24-12-17 12:06
1,NL,24-12-17 18:06
1,NA,24-12-18 8:48
1,OT,24-12-18 11:16
1,RT,24-12-18 12:17
1,NL,24-12-18 18:23
1,NA,24-12-19 8:33
1,NL,24-12-19 18:07
1,NA,24-12-20 8:58
1,NL,24-12-20 18:14
1,NA,24-12-23 8:51
1,NL,24-12-23 18:04
1,NA,24-12-24 8:42
1,NL,24-12-24 18:22
1,NA,24-12-26 8:54
1,NL,24-12-26 18:09
1,NA,24-12-27 8:39
1,NL,24-12-27 18:28
1,NA,24-12-30 8:32
1,EL,24-12-30 15:25
1,NA,24-12-31 8:33
1,NL,24-12-31 18:28
