ATTEND_RECORD_IDX,USER_IDX,ATTEND_STATUS,REG_DATE
207,1,NL,24-05-27 18:12
208,1,NA,24-05-28 8:56
209,1,NL,24-05-28 18:25
210,1,NA,24-05-29 8:30
211,1,NL,24-05-29 18:14
212,1,LA,24-05-30 9:10
213,1,NL,24-05-30 18:01
214,1,LA,24-05-31 9:08
215,1,NL,24-05-31 18:24
216,1,NA,24-06-03 8:52
217,1,NL,24-06-03 18:14
218,1,LA,24-06-04 9:12
219,1,NL,24-06-04 18:09
220,1,NA,24-06-05 8:31
221,1,NL,24-06-05 18:12
222,1,NA,24-06-06 8:40
223,1,NL,24-06-06 18:20
224,1,NA,24-06-07 8:56
225,1,NL,24-06-07 18:23
226,1,NA,24-06-10 8:55
227,1,NL,24-06-10 18:22
228,1,NA,24-06-11 8:53
229,1,NL,24-06-11 18:12
230,1,LA,24-06-12 9:04
231,1,NL,24-06-12 18:12
232,1,NA,24-06-13 8:43
233,1,NL,24-06-13 18:03
234,1,NA,24-06-14 8:46
235,1,NL,24-06-14 18:19
236,1,LA,24-06-17 9:25
237,1,NL,24-06-17 18:19
238,1,VC,24-06-18 18:00
239,1,NA,24-06-19 8:38
240,1,NL,24-06-19 18:19
241,1,NA,24-06-20 8:42
242,1,NL,24-06-20 18:29
243,1,NA,24-06-21 8:47
244,1,NL,24-06-21 18:20
245,1,NA,24-06-24 8:52
246,1,NL,24-06-24 18:11
247,1,NA,24-06-25 8:48
248,1,NL,24-06-25 18:29
249,1,NA,24-06-26 8:41
250,1,NL,24-06-26 18:29
251,1,NA,24-06-27 8:33
252,1,NL,24-06-27 18:08
253,1,LA,24-06-28 9:14
254,1,NL,24-06-28 18:00
255,1,NA,24-07-01 8:54
256,1,NL,24-07-01 18:29
257,1,NA,24-07-02 8:39
258,1,LL,24-07-02 19:32
259,1,NA,24-07-03 8:52
260,1,NL,24-07-03 18:05
261,1,NA,24-07-04 8:34
262,1,NL,24-07-04 18:01
263,1,NA,24-07-05 8:33
264,1,NL,24-07-05 18:11
265,1,NA,24-07-08 8:56
266,1,LL,24-07-08 20:22
267,1,NA,24-07-09 8:48
268,1,NL,24-07-09 18:07
269,1,NA,24-07-10 8:33
270,1,NL,24-07-10 18:02
271,1,LA,24-07-11 9:06
272,1,NL,24-07-11 18:14
273,1,NA,24-07-12 8:36
274,1,NL,24-07-12 18:28
275,1,NA,24-07-15 8:59
276,1,NL,24-07-15 18:05
277,1,NA,24-07-16 8:59
278,1,LL,24-07-16 19:26
279,1,NA,24-07-17 8:38
280,1,NL,24-07-17 18:21
281,1,NA,24-07-18 8:44
282,1,NL,24-07-18 18:26
283,1,NA,24-07-19 8:40
284,1,NL,24-07-19 18:26
285,1,NA,24-07-22 8:55
286,1,NL,24-07-22 18:09
287,1,NA,24-07-23 8:30
288,1,NL,24-07-23 18:22
289,1,NA,24-07-24 8:58
290,1,NL,24-07-24 18:13
291,1,NA,24-07-25 8:42
292,1,NL,24-07-25 18:29
293,1,NA,24-07-26 8:44
294,1,NL,24-07-26 18:09
295,1,NA,24-07-29 8:51
296,1,NL,24-07-29 18:08
297,1,NA,24-07-30 8:38
298,1,NL,24-07-30 18:18
299,1,NA,24-07-31 8:37
300,1,NL,24-07-31 18:03
301,1,NA,24-08-01 8:38
302,1,NL,24-08-01 18:22
303,1,AB,24-08-02 18:00
304,1,NA,24-08-05 8:41
305,1,OT,24-08-05 11:37
306,1,EL,24-08-05 13:37
307,1,NA,24-08-06 8:59
308,1,OT,24-08-06 13:12
309,1,RT,24-08-06 14:59
310,1,NL,24-08-06 18:25
311,1,AB,24-08-07 18:00
312,1,NA,24-08-08 8:40
313,1,NL,24-08-08 18:09
314,1,NA,24-08-09 8:50
315,1,NL,24-08-09 18:16
316,1,NA,24-08-12 8:40
317,1,NL,24-08-12 18:17
318,1,BT,24-08-13 18:00
319,1,BT,24-08-14 18:00
320,1,NA,24-08-16 8:41
321,1,LL,24-08-16 19:53
322,1,NA,24-08-19 8:35
323,1,NL,24-08-19 18:06
324,1,NA,24-08-20 8:49
325,1,NL,24-08-20 18:09
326,1,NA,24-08-21 8:56
327,1,NL,24-08-21 18:12
328,1,NA,24-08-22 8:42
329,1,NL,24-08-22 18:27
330,1,NA,24-08-23 8:41
331,1,NL,24-08-23 18:01
332,1,NA,24-08-26 8:50
333,1,LL,24-08-26 19:26
334,1,NA,24-08-27 8:35
335,1,NL,24-08-27 18:14
336,1,NA,24-08-28 8:42
337,1,NL,24-08-28 18:03
338,1,NA,24-08-29 8:39
339,1,NL,24-08-29 18:09
340,1,NA,24-08-30 8:51
341,1,NL,24-08-30 18:26
342,1,NA,24-09-02 8:35
343,1,NL,24-09-02 18:12
344,1,NA,24-09-03 8:43
345,1,NL,24-09-03 18:18
346,1,NA,24-09-04 8:40
347,1,NL,24-09-04 18:09
348,1,NA,24-09-05 8:52
349,1,NL,24-09-05 18:24
350,1,NA,24-09-06 8:39
351,1,NL,24-09-06 18:22
352,1,NA,24-09-09 8:30
353,1,OT,24-09-09 13:49
354,1,RT,24-09-09 14:50
355,1,NL,24-09-09 18:21
356,1,NA,24-09-10 8:49
357,1,NL,24-09-10 18:26
358,1,NA,24-09-11 8:45
359,1,NL,24-09-11 18:15
360,1,NA,24-09-12 8:53
361,1,NL,24-09-12 18:12
362,1,NA,24-09-13 8:51
363,1,OT,24-09-13 13:03
364,1,RT,24-09-13 14:44
365,1,NL,24-09-13 18:17
366,1,NA,24-09-16 8:36
367,1,NL,24-09-16 18:12
368,1,NA,24-09-17 8:51
369,1,NL,24-09-17 18:11
370,1,LA,24-09-18 9:01
371,1,EL,24-09-18 17:07
372,1,NA,24-09-19 8:58
373,1,NL,24-09-19 18:22
374,1,NA,24-09-20 8:30
375,1,NL,24-09-20 18:23
376,1,NA,24-09-23 8:35
377,1,EL,24-09-23 16:58
378,1,NA,24-09-24 8:38
379,1,NL,24-09-24 18:09
380,1,NA,24-09-25 8:46
381,1,LL,24-09-25 19:47
382,1,NA,24-09-26 8:51
383,1,NL,24-09-26 18:12
384,1,NA,24-09-27 8:33
385,1,NL,24-09-27 18:25
386,1,NA,24-09-30 8:41
387,1,EL,24-09-30 16:58
388,1,NA,24-10-01 8:36
389,1,LL,24-10-01 19:59
390,1,NA,24-10-02 8:39
391,1,NL,24-10-02 18:20
392,1,NA,24-10-04 8:45
393,1,NL,24-10-04 18:22
394,1,NA,24-10-07 8:48
395,1,NL,24-10-07 18:03
396,1,NA,24-10-08 8:48
397,1,EL,24-10-08 17:07
398,1,NA,24-10-09 8:55
399,1,NL,24-10-09 18:23
400,1,NA,24-10-10 8:35
401,1,NL,24-10-10 18:17
402,1,NA,24-10-11 8:30
403,1,NL,24-10-11 18:12
404,1,NA,24-10-14 8:41
405,1,NL,24-10-14 18:14
406,1,NA,24-10-15 8:58
407,1,NL,24-10-15 18:20
408,1,NA,24-10-16 8:46
409,1,NL,24-10-16 18:02
410,1,NA,24-10-17 8:55
411,1,EL,24-10-17 15:48
412,1,NA,24-10-18 8:52
413,1,NL,24-10-18 18:03
414,1,NA,24-10-21 8:59
415,1,EL,24-10-21 16:40
416,1,NA,24-10-22 8:57
417,1,NL,24-10-22 18:17
418,1,NA,24-10-23 8:36
419,1,NL,24-10-23 18:00
420,1,NA,24-10-24 8:41
421,1,NL,24-10-24 18:24
422,1,NA,24-10-25 8:37
423,1,NL,24-10-25 18:21
424,1,NA,24-10-28 8:59
425,1,NL,24-10-28 18:27
426,1,NA,24-10-29 8:30
427,1,NL,24-10-29 18:14
428,1,NA,24-10-30 8:34
429,1,NL,24-10-30 18:25
430,1,NA,24-10-31 8:49
431,1,NL,24-10-31 18:00
432,1,NA,24-11-01 8:32
433,1,NL,24-11-01 18:15
434,1,NA,24-11-04 8:53
435,1,NL,24-11-04 18:14
436,1,NA,24-11-05 8:44
437,1,NL,24-11-05 18:22
438,1,NA,24-11-06 8:30
439,1,NL,24-11-06 18:07
440,1,NA,24-11-07 8:57
441,1,OT,24-11-07 11:18
442,1,RT,24-11-07 12:20
443,1,NL,24-11-07 18:04
444,1,NA,24-11-08 8:58
445,1,NL,24-11-08 18:01
446,1,NA,24-11-11 8:31
447,1,NL,24-11-11 18:14
448,1,NA,24-11-12 8:37
449,1,NL,24-11-12 18:24
450,1,NA,24-11-13 8:53
451,1,LL,24-11-13 20:04
452,1,NA,24-11-14 8:39
453,1,OT,24-11-14 13:44
454,1,RT,24-11-14 15:09
455,1,NL,24-11-14 18:18
456,1,LA,24-11-15 9:11
457,1,NL,24-11-15 18:18
458,1,NA,24-11-18 8:33
459,1,NL,24-11-18 18:01
460,1,NA,24-11-19 8:45
461,1,NL,24-11-19 18:26
462,1,NA,24-11-20 8:38
463,1,NL,24-11-20 18:17
464,1,NA,24-11-21 8:51
465,1,NL,24-11-21 18:02
466,1,NA,24-11-22 8:43
467,1,NL,24-11-22 18:12
468,1,NA,24-11-25 8:57
469,1,NL,24-11-25 18:02
470,1,LA,24-11-26 9:24
471,1,NL,24-11-26 18:18
472,1,NA,24-11-27 8:54
473,1,NL,24-11-27 18:14
474,1,NA,24-11-28 8:38
475,1,NL,24-11-28 18:06
476,1,NA,24-11-29 8:40
477,1,NL,24-11-29 18:17
478,1,NA,24-12-02 8:45
479,1,NL,24-12-02 18:19
480,1,NA,24-12-03 8:50
481,1,NL,24-12-03 18:24
482,1,NA,24-12-04 8:48
483,1,EL,24-12-04 17:46
484,1,NA,24-12-05 8:51
485,1,EL,24-12-05 16:40
486,1,NA,24-12-06 8:45
487,1,NL,24-12-06 18:25
488,1,AB,24-12-09 18:00
489,1,NA,24-12-10 8:33
490,1,LL,24-12-10 20:01
491,1,NA,24-12-11 8:44
492,1,NL,24-12-11 18:02
493,1,NA,24-12-12 8:46
494,1,LL,24-12-12 19:17
495,1,NA,24-12-13 8:47
496,1,EL,24-12-13 17:11
497,1,NA,24-12-16 8:47
498,1,NL,24-12-16 18:12
499,1,NA,24-12-17 8:50
500,1,NL,24-12-17 18:22
501,1,NA,24-12-18 8:45
502,1,NL,24-12-18 18:22
503,1,NA,24-12-19 8:39
504,1,NL,24-12-19 18:04
505,1,NA,24-12-20 8:31
506,1,NL,24-12-20 18:18
507,1,NA,24-12-23 8:37
508,1,NL,24-12-23 18:26
509,1,NA,24-12-24 8:54
510,1,OT,24-12-24 11:38
511,1,EL,24-12-24 12:38
512,1,NA,24-12-26 8:38
513,1,OT,24-12-26 14:53
514,1,RT,24-12-26 16:01
515,1,LL,24-12-26 20:03
516,1,NA,24-12-27 8:34
517,1,EL,24-12-27 17:25
518,1,VC,24-12-30 18:00
519,1,NA,24-12-31 8:51
520,1,NL,24-12-31 18:26
