USER_IDX,ATTEND_STATUS,REG_DATE
1,NL,24-10-02 18:12
1,LA,24-10-04 9:28
1,NL,24-10-04 18:10
1,LA,24-10-07 9:25
1,LL,24-10-07 19:21
1,NA,24-10-08 8:48
1,NL,24-10-08 18:23
1,NA,24-10-09 8:43
1,LL,24-10-09 19:09
1,NA,24-10-10 8:48
1,NL,24-10-10 18:27
1,NA,24-10-11 8:39
1,LL,24-10-11 20:06
1,NA,24-10-14 8:45
1,LL,24-10-14 19:28
1,NA,24-10-15 8:57
1,LL,24-10-15 20:22
1,NA,24-10-16 8:50
1,LL,24-10-16 20:24
1,NA,24-10-17 8:42
1,LL,24-10-17 19:30
1,NA,24-10-18 8:42
1,NL,24-10-18 18:19
1,NA,24-10-21 8:52
1,NL,24-10-21 18:08
1,NA,24-10-22 8:35
1,NL,24-10-22 18:02
1,NA,24-10-23 8:43
1,OT,24-10-23 14:19
1,RT,24-10-23 16:11
1,NL,24-10-23 18:14
1,NA,24-10-24 8:39
1,LL,24-10-24 19:35
1,NA,24-10-25 8:48
1,LL,24-10-25 20:04
1,NA,24-10-28 8:52
1,LL,24-10-28 20:28
1,NA,24-10-29 8:42
1,LL,24-10-29 19:09
1,NA,24-10-30 8:37
1,NL,24-10-30 18:24
1,NA,24-10-31 8:33
1,NL,24-10-31 18:29
1,NA,24-11-01 8:32
1,NL,24-11-01 18:05
1,NA,24-11-04 8:45
1,NL,24-11-04 18:20
1,NA,24-11-05 8:43
1,LL,24-11-05 19:28
1,NA,24-11-06 8:57
1,NL,24-11-06 18:20
1,NA,24-11-07 8:50
1,NL,24-11-07 18:08
1,NA,24-11-08 8:40
1,NL,24-11-08 18:07
1,LA,24-11-11 9:19
1,NL,24-11-11 18:02
1,NA,24-11-12 8:43
1,NL,24-11-12 18:13
1,NA,24-11-13 8:42
1,NL,24-11-13 18:12
1,NA,24-11-14 8:59
1,NL,24-11-14 18:09
1,NA,24-11-15 8:34
1,NL,24-11-15 18:21
1,NA,24-11-18 8:34
1,EL,24-11-18 17:48
1,NA,24-11-19 8:54
1,LL,24-11-19 19:45
1,VC,24-11-20 18:00
1,NA,24-11-21 8:35
1,LL,24-11-21 19:51
1,NA,24-11-22 8:38
1,NL,24-11-22 18:07
1,NA,24-11-25 8:31
1,NL,24-11-25 18:14
1,NA,24-11-26 8:58
1,NL,24-11-26 18:00
1,NA,24-11-27 8:54
1,LL,24-11-27 19:26
1,NA,24-11-28 8:31
1,NL,24-11-28 18:01
1,NA,24-11-29 8:41
1,LL,24-11-29 19:38
1,NA,24-12-02 8:59
1,NL,24-12-02 18:03
1,NA,24-12-03 8:56
1,NL,24-12-03 18:21
1,NA,24-12-04 8:36
1,NL,24-12-04 18:09
1,NA,24-12-05 8:59
1,EL,24-12-05 16:18
1,NA,24-12-06 8:48
1,NL,24-12-06 18:04
1,NA,24-12-09 8:46
1,NL,24-12-09 18:16
1,LA,24-12-10 9:01
1,NL,24-12-10 18:23
1,NA,24-12-11 8:33
1,LL,24-12-11 20:02
1,LA,24-12-12 9:02
1,LL,24-12-12 19:24
1,NA,24-12-13 8:48
1,NL,24-12-13 18:23
1,NA,24-12-16 8:50
1,NL,24-12-16 18:02
1,NA,24-12-17 8:51
1,NL,24-12-17 18:05
1,AB,24-12-18 18:00
1,NA,24-12-19 8:57
1,NL,24-12-19 18:24
1,NA,24-12-20 8:47
1,NL,24-12-20 18:18
1,NA,24-12-23 8:48
1,LL,24-12-23 19:02
1,NA,24-12-24 8:39
1,OT,24-12-24 13:32
1,RT,24-12-24 14:34
1,NL,24-12-24 18:23
1,NA,24-12-26 8:45
1,NL,24-12-26 18:11
1,NA,24-12-27 8:36
1,NL,24-12-27 18:01
1,NA,24-12-30 8:36
1,NL,24-12-30 18:10
1,NA,24-12-31 8:55
1,LL,24-12-31 19:56
