USER_IDX,ATTEND_STATUS,REG_DATE
1,NA,24-07-12 8:41
1,NL,24-07-12 18:14
1,NA,24-07-15 8:36
1,NL,24-07-15 18:11
1,NA,24-07-16 8:30
1,NL,24-07-16 18:06
1,NA,24-07-17 8:32
1,NL,24-07-17 18:15
1,NA,24-07-18 8:45
1,NL,24-07-18 18:09
1,NA,24-07-19 8:42
1,NL,24-07-19 18:24
1,BT,24-07-22 18:00
1,NA,24-07-23 8:42
1,NL,24-07-23 18:21
1,NA,24-07-24 8:32
1,NL,24-07-24 18:25
1,NA,24-07-25 8:59
1,NL,24-07-25 18:10
1,NA,24-07-26 8:42
1,NL,24-07-26 18:20
1,NA,24-07-29 8:49
1,NL,24-07-29 18:00
1,NA,24-07-30 8:49
1,OT,24-07-30 11:54
1,RT,24-07-30 13:37
1,EL,24-07-30 15:16
1,NA,24-07-31 8:32
1,NL,24-07-31 18:12
1,NA,24-08-01 8:32
1,NL,24-08-01 18:17
1,NA,24-08-02 8:56
1,NL,24-08-02 18:02
1,NA,24-08-05 8:30
1,NL,24-08-05 18:16
1,NA,24-08-06 8:35
1,NL,24-08-06 18:23
1,NA,24-08-07 8:59
1,NL,24-08-07 18:16
1,NA,24-08-08 8:53
1,NL,24-08-08 18:04
1,NA,24-08-09 8:55
1,NL,24-08-09 18:15
1,NA,24-08-12 8:58
1,LL,24-08-12 20:01
1,NA,24-08-13 8:49
1,EL,24-08-13 16:48
1,NA,24-08-14 8:53
1,NL,24-08-14 18:03
1,NA,24-08-16 8:53
1,NL,24-08-16 18:13
1,NA,24-08-19 8:54
1,NL,24-08-19 18:09
1,VC,24-08-20 18:00
1,NA,24-08-21 8:43
1,NL,24-08-21 18:23
1,LA,24-08-22 9:15
1,NL,24-08-22 18:03
1,NA,24-08-23 8:44
1,NL,24-08-23 18:24
1,NA,24-08-26 8:45
1,NL,24-08-26 18:20
1,NA,24-08-27 8:45
1,NL,24-08-27 18:24
1,NA,24-08-28 8:57
1,NL,24-08-28 18:03
1,NA,24-08-29 8:56
1,NL,24-08-29 18:28
1,NA,24-08-30 8:59
1,NL,24-08-30 18:04
1,LA,24-09-02 9:12
1,NL,24-09-02 18:08
1,NA,24-09-03 8:57
1,NL,24-09-03 18:13
1,NA,24-09-04 8:42
1,NL,24-09-04 18:10
1,NA,24-09-05 8:34
1,LL,24-09-05 19:28
1,NA,24-09-06 8:37
1,LL,24-09-06 20:02
1,NA,24-09-09 8:41
1,NL,24-09-09 18:11
1,NA,24-09-10 8:40
1,EL,24-09-10 16:18
1,NA,24-09-11 8:55
1,NL,24-09-11 18:23
1,NA,24-09-12 8:34
1,NL,24-09-12 18:10
1,LA,24-09-13 9:22
1,NL,24-09-13 18:25
1,NA,24-09-16 8:45
1,LL,24-09-16 20:14
1,NA,24-09-17 8:35
1,NL,24-09-17 18:17
1,NA,24-09-18 8:39
1,NL,24-09-18 18:04
1,LA,24-09-19 9:24
1,NL,24-09-19 18:11
1,NA,24-09-20 8:33
1,NL,24-09-20 18:08
1,NA,24-09-23 8:44
1,LL,24-09-23 19:42
1,NA,24-09-24 8:58
1,NL,24-09-24 18:15
1,NA,24-09-25 8:33
1,NL,24-09-25 18:16
1,NA,24-09-26 8:41
1,NL,24-09-26 18:20
1,VC,24-09-27 18:00
1,NA,24-09-30 8:40
1,NL,24-09-30 18:18
1,NA,24-10-01 8:35
1,NL,24-10-01 18:11
1,LA,24-10-02 9:02
1,NL,24-10-02 18:15
1,LA,24-10-04 9:29
1,NL,24-10-04 18:04
1,NA,24-10-07 8:42
1,NL,24-10-07 18:21
1,NA,24-10-08 8:47
1,LL,24-10-08 20:11
1,NA,24-10-09 8:37
1,NL,24-10-09 18:09
1,NA,24-10-10 8:54
1,NL,24-10-10 18:00
1,NA,24-10-11 8:46
1,NL,24-10-11 18:11
1,LA,24-10-14 9:13
1,EL,24-10-14 17:58
1,LA,24-10-15 9:26
1,NL,24-10-15 18:01
1,NA,24-10-16 8:31
1,OT,24-10-16 12:05
1,EL,24-10-16 14:05
1,NA,24-10-17 8:31
1,EL,24-10-17 17:35
1,NA,24-10-18 8:44
1,NL,24-10-18 18:26
1,NA,24-10-21 8:30
1,EL,24-10-21 16:47
1,VC,24-10-22 18:00
1,NA,24-10-23 8:33
1,NL,24-10-23 18:00
1,NA,24-10-24 8:44
1,NL,24-10-24 18:00
1,NA,24-10-25 8:45
1,EL,24-10-25 16:02
1,NA,24-10-28 8:33
1,EL,24-10-28 15:04
1,NA,24-10-29 8:43
1,NL,24-10-29 18:27
1,NA,24-10-30 8:39
1,NL,24-10-30 18:23
1,NA,24-10-31 8:56
1,NL,24-10-31 18:09
1,NA,24-11-01 8:30
1,NL,24-11-01 18:17
1,NA,24-11-04 8:42
1,NL,24-11-04 18:08
1,NA,24-11-05 8:30
1,EL,24-11-05 17:24
1,NA,24-11-06 8:55
1,NL,24-11-06 18:17
1,NA,24-11-07 8:32
1,NL,24-11-07 18:16
1,NA,24-11-08 8:45
1,NL,24-11-08 18:26
1,NA,24-11-11 8:41
1,EL,24-11-11 15:27
1,NA,24-11-12 8:48
1,NL,24-11-12 18:21
1,NA,24-11-13 8:51
1,LL,24-11-13 19:02
1,NA,24-11-14 8:51
1,LL,24-11-14 20:01
1,NA,24-11-15 8:43
1,NL,24-11-15 18:14
1,NA,24-11-18 8:56
1,OT,24-11-18 12:31
1,EL,24-11-18 14:31
1,NA,24-11-19 8:47
1,NL,24-11-19 18:20
1,NA,24-11-20 8:31
1,NL,24-11-20 18:09
1,NA,24-11-21 8:42
1,NL,24-11-21 18:21
1,NA,24-11-22 8:51
1,NL,24-11-22 18:18
1,NA,24-11-25 8:46
1,OT,24-11-25 11:03
1,EL,24-11-25 13:03
1,LA,24-11-26 9:13
1,NL,24-11-26 18:05
1,LA,24-11-27 9:23
1,NL,24-11-27 18:20
1,NA,24-11-28 8:31
1,NL,24-11-28 18:05
1,NA,24-11-29 8:49
1,NL,24-11-29 18:28
1,NA,24-12-02 8:40
1,NL,24-12-02 18:19
1,NA,24-12-03 8:55
1,NL,24-12-03 18:10
1,NA,24-12-04 8:59
1,EL,24-12-04 17:09
1,VC,24-12-05 18:00
1,BT,24-12-06 18:00
1,NA,24-12-09 8:51
1,NL,24-12-09 18:14
1,NA,24-12-10 8:41
1,NL,24-12-10 18:11
1,NA,24-12-11 8:46
1,NL,24-12-11 18:09
1,NA,24-12-12 8:34
1,NL,24-12-12 18:09
1,NA,24-12-13 8:51
1,NL,24-12-13 18:12
1,NA,24-12-16 8:54
1,NL,24-12-16 18:18
1,NA,24-12-17 8:46
1,NL,24-12-17 18:04
1,NA,24-12-18 8:41
1,NL,24-12-18 18:29
1,NA,24-12-19 8:51
1,NL,24-12-19 18:09
1,NA,24-12-20 8:43
1,NL,24-12-20 18:07
1,NA,24-12-23 8:39
1,NL,24-12-23 18:07
1,NA,24-12-24 8:39
1,LL,24-12-24 20:14
1,NA,24-12-26 8:58
1,NL,24-12-26 18:11
1,NA,24-12-27 8:37
1,NL,24-12-27 18:02
1,NA,24-12-30 8:40
1,NL,24-12-30 18:19
1,NA,24-12-31 8:36
1,NL,24-12-31 18:01
