USER_IDX,ATTEND_STATUS,REG_DATE
1,VC,24-11-25 18:00
1,NA,24-11-26 8:55
1,NL,24-11-26 18:11
1,NA,24-11-27 8:48
1,NL,24-11-27 18:03
1,NA,24-11-28 8:57
1,NL,24-11-28 18:04
1,NA,24-11-29 8:55
1,NL,24-11-29 18:26
1,NA,24-12-02 8:35
1,LL,24-12-02 19:45
1,NA,24-12-03 8:34
1,NL,24-12-03 18:22
1,NA,24-12-04 8:36
1,NL,24-12-04 18:19
1,NA,24-12-05 8:35
1,NL,24-12-05 18:24
1,NA,24-12-06 8:53
1,NL,24-12-06 18:23
1,NA,24-12-09 8:54
1,NL,24-12-09 18:20
1,NA,24-12-10 8:40
1,NL,24-12-10 18:10
1,NA,24-12-11 8:36
1,NL,24-12-11 18:26
1,NA,24-12-12 8:51
1,NL,24-12-12 18:08
1,NA,24-12-13 8:59
1,NL,24-12-13 18:25
1,NA,24-12-16 8:33
1,NL,24-12-16 18:02
1,NA,24-12-17 8:30
1,NL,24-12-17 18:06
1,VC,24-12-18 18:00
1,NA,24-12-19 8:45
1,NL,24-12-19 18:27
1,NA,24-12-20 8:51
1,NL,24-12-20 18:04
1,NA,24-12-23 8:33
1,NL,24-12-23 18:22
1,NA,24-12-24 8:30
1,NL,24-12-24 18:02
1,NA,24-12-26 8:31
1,LL,24-12-26 19:32
1,NA,24-12-27 8:40
1,NL,24-12-27 18:26
1,NA,24-12-30 8:45
1,NL,24-12-30 18:24
1,NA,24-12-31 8:51
1,NL,24-12-31 18:06
